nocues;nhog;region;aglo;t_aglo;v108;v109;v111;v202;v238a;v256a
7.569;1;1;2;1;44;1;1;;1;
7.569;1;1;2;1;45;2;2;;;
7.569;1;1;2;1;21;1;3;;;
7.569;1;1;2;1;19;1;3;;;
7.569;1;1;2;1;16;1;3;;;
7.570;1;1;2;1;32;1;1;1;2;2
7.570;1;1;2;1;27;2;2;;;
7.570;1;1;2;1;7;1;3;;;
7.570;1;1;2;1;5;1;3;;;
7.570;1;1;2;1;0;2;3;;;
7.571;1;1;2;1;32;2;1;3;1;
7.571;1;1;2;1;12;2;3;;;
7.571;1;1;2;1;7;1;3;;;
7.572;1;1;2;1;39;1;1;3;1;2
7.572;1;1;2;1;39;2;2;;;
7.572;1;1;2;1;17;1;3;;;
7.572;1;1;2;1;11;2;3;;;
7.572;1;1;2;1;6;1;3;;;
7.573;1;1;2;1;36;1;1;3;2;2
7.573;1;1;2;1;33;2;2;3;;
7.573;1;1;2;1;15;1;3;;;
7.573;1;1;2;1;10;2;3;;;
7.573;1;1;2;1;3;2;3;;;
7.573;1;1;2;1;1;2;3;;;
7.574;1;1;2;1;38;1;1;3;1;2
7.574;1;1;2;1;37;2;2;3;;
7.574;1;1;2;1;47;1;8;3;;
7.574;1;1;2;1;11;2;3;;;
7.574;1;1;2;1;18;1;3;;;
7.575;1;1;2;1;45;1;1;1;1;1
7.575;1;1;2;1;44;2;2;1;;
7.575;1;1;2;1;23;2;3;1;;
7.575;1;1;2;1;17;2;3;;;
7.575;1;1;2;1;23;1;5;1;;
7.576;1;1;2;1;45;1;1;1;1;1
7.576;1;1;2;1;41;2;2;;;
7.576;1;1;2;1;8;2;3;;;
7.576;1;1;2;1;6;2;3;;;
7.577;1;1;2;1;68;2;1;;3;1
7.578;1;1;2;1;47;2;1;3;1;1
7.578;1;1;2;1;13;1;3;;;
7.579;1;1;2;1;29;1;1;;1;
7.579;1;1;2;1;32;2;2;;;
7.579;1;1;2;1;0;1;3;;;
7.580;1;1;2;1;53;1;1;;1;
7.580;1;1;2;1;39;2;2;3;;
7.580;1;1;2;1;21;2;3;3;;
7.580;1;1;2;1;19;2;3;;;
7.580;1;1;2;1;17;1;3;;;
7.580;1;1;2;1;15;1;3;;;
7.580;1;1;2;1;3;2;7;;;
7.581;1;1;2;1;49;1;1;;2;
7.581;1;1;2;1;47;2;2;3;;
7.581;1;1;2;1;25;1;3;3;;
7.581;1;1;2;1;11;1;3;;;
7.582;1;1;2;1;47;2;1;3;1;1
7.582;1;1;2;1;19;2;3;;;
7.582;1;1;2;1;9;2;3;;;
7.583;1;1;2;1;65;2;1;9;1;1
7.583;1;1;2;1;18;1;7;;;
7.583;1;1;2;1;0;2;10;;;
7.583;1;1;2;1;18;2;10;;;
7.583;1;1;2;1;17;1;7;3;;
7.583;1;1;2;1;15;2;7;;;
7.583;1;1;2;1;18;1;7;;;
7.583;1;1;2;1;2;2;10;;;
7.583;1;1;2;1;0;1;10;;;
7.583;1;1;2;1;19;2;10;;;
7.584;1;1;2;1;65;1;1;;1;
7.584;1;1;2;1;51;2;2;3;;
7.584;1;1;2;1;17;2;3;;;
7.584;1;1;2;1;15;1;3;9;;
7.584;1;1;2;1;34;1;3;3;;
7.585;1;1;2;1;32;2;1;1;3;
7.585;1;1;2;1;35;1;2;1;;
7.585;1;1;2;1;3;2;3;;;
7.585;1;1;2;1;6;2;3;;;
7.586;1;1;2;1;45;2;1;;1;1
7.586;1;1;2;1;50;1;2;3;;
7.586;1;1;2;1;25;1;3;;;
7.586;1;1;2;1;14;1;3;;;
7.586;1;1;2;1;12;1;3;;;
7.586;1;1;2;1;10;1;3;;;
7.586;1;1;2;1;8;2;3;;;
7.587;1;1;2;1;38;1;1;3;1;1
7.587;1;1;2;1;40;2;2;3;;
7.587;1;1;2;1;20;1;3;3;;
7.587;1;1;2;1;8;2;3;;;
7.588;1;1;2;1;39;1;1;1;1;1
7.588;1;1;2;1;37;2;2;;;
7.588;1;1;2;1;27;2;3;;;
7.588;1;1;2;1;15;2;3;;;
7.588;1;1;2;1;13;2;3;;;
7.588;1;1;2;1;10;2;3;;;
7.588;1;1;2;1;3;1;3;;;
7.589;1;1;2;1;45;2;1;1;1;
7.589;1;1;2;1;47;1;2;1;;
7.589;1;1;2;1;20;2;3;;;
7.589;1;1;2;1;15;1;3;;;
7.589;1;1;2;1;11;1;3;;;
7.590;1;1;2;1;67;2;1;;1;
7.590;1;1;2;1;41;1;3;;;
7.591;1;1;2;1;78;2;1;3;1;2
7.591;1;1;2;1;19;2;7;;;
7.592;1;1;2;1;52;2;1;1;3;
7.592;1;1;2;1;27;1;3;1;;
7.592;1;1;2;1;22;1;3;1;;
7.592;1;1;2;1;20;2;3;;;
7.593;1;1;2;1;74;2;1;;1;2
7.594;1;1;2;1;48;1;1;;1;1
7.594;1;1;2;1;46;2;2;1;;
7.594;1;1;2;1;21;1;3;3;;
7.594;1;1;2;1;13;2;3;;;
7.595;1;1;2;1;61;2;1;;1;
7.595;1;1;2;1;28;1;3;2;;
7.596;1;1;2;1;70;2;1;1;2;1
7.597;1;1;2;1;46;1;1;1;1;1
7.597;1;1;2;1;45;2;2;1;;
7.597;1;1;2;1;17;1;3;;;
7.597;1;1;2;1;11;2;3;;;
7.597;1;1;2;1;7;1;3;;;
7.598;1;1;2;1;60;1;1;1;1;1
7.598;1;1;2;1;58;2;2;;;
7.599;1;1;2;1;41;2;1;;1;
7.599;1;1;2;1;56;1;2;1;;
7.599;1;1;2;1;20;1;3;1;;
7.599;1;1;2;1;8;1;3;;;
7.599;1;1;2;1;6;2;3;;;
7.599;1;1;2;1;0;1;3;;;
7.600;1;1;2;1;47;2;1;9;1;1
7.600;1;1;2;1;13;2;3;;;
7.601;1;1;2;1;57;1;1;;2;1
7.601;1;1;2;1;62;2;2;1;;
7.601;1;1;2;1;21;1;3;1;;
7.602;1;1;2;1;59;2;1;;1;1
7.602;1;1;2;1;66;2;10;1;;
7.603;1;1;2;1;23;1;1;1;1;1
7.603;1;1;2;1;23;2;2;;;
7.604;1;1;2;1;68;1;1;1;3;
7.604;1;1;2;1;65;2;2;;;
7.605;1;1;2;1;44;1;1;;1;1
7.605;1;1;2;1;39;2;2;;;
7.605;1;1;2;1;8;2;3;;;
7.605;1;1;2;1;2;1;3;;;
7.606;1;1;2;1;40;1;1;1;1;1
7.606;1;1;2;1;31;2;2;;;
7.606;1;1;2;1;3;2;3;;;
7.607;1;1;2;1;46;1;1;1;2;2
7.607;1;1;2;1;52;2;2;;;
7.607;1;1;2;1;18;1;3;;;
7.608;1;1;2;1;51;1;1;;1;1
7.608;1;1;2;1;48;2;2;;;
7.608;1;1;2;1;22;1;3;1;;
7.608;1;1;2;1;18;1;3;;;
7.609;1;1;2;1;88;2;1;2;1;
7.609;1;1;2;1;65;2;3;2;;
7.610;1;1;2;1;59;1;1;3;1;1
7.610;1;1;2;1;69;2;2;1;;
7.611;1;1;2;1;57;1;1;1;1;2
7.611;1;1;2;1;58;2;2;1;;
7.612;1;1;2;1;37;2;1;3;1;1
7.612;1;1;2;1;17;2;3;;;
7.612;1;1;2;1;10;1;3;;;
7.612;1;1;2;1;9;1;3;;;
7.612;1;1;2;1;6;2;3;;;
7.613;1;1;2;1;32;2;1;1;1;
7.613;1;1;2;1;33;1;2;1;;
7.614;1;1;2;1;54;1;1;1;1;1
7.614;1;1;2;1;49;2;2;1;;
7.614;1;1;2;1;12;2;3;;;
7.614;1;1;2;1;16;1;3;;;
7.615;1;1;2;1;68;1;1;1;1;1
7.615;1;1;2;1;64;2;2;1;;
7.616;1;1;2;1;72;2;1;;1;
7.616;1;1;2;1;32;2;3;1;;
7.617;1;1;2;1;52;1;1;1;2;2
7.617;1;1;2;1;46;2;2;;;
7.617;1;1;2;1;19;1;3;;;
7.618;1;1;2;1;26;1;1;3;3;9
7.618;1;1;2;1;31;2;2;3;;
7.618;1;1;2;1;15;1;3;;;
7.618;1;1;2;1;10;2;3;;;
7.618;1;1;2;1;3;1;3;;;
7.618;1;1;2;1;1;1;3;;;
7.619;1;1;2;1;80;2;1;1;1;2
7.619;1;1;2;1;60;2;2;2;;
7.620;1;1;2;1;37;2;1;3;1;
7.620;1;1;2;1;16;2;3;;;
7.621;1;1;2;1;85;2;1;3;1;1
7.622;1;1;2;1;27;1;1;;1;2
7.622;1;1;2;1;30;2;2;;;
7.622;1;1;2;1;5;1;3;;;
7.622;1;1;2;1;0;1;3;;;
7.623;1;1;2;1;54;2;1;;3;2
7.623;1;1;2;1;30;1;5;3;;
7.623;1;1;2;1;23;2;3;;;
7.623;1;1;2;1;2;2;7;;;
7.623;1;1;2;1;0;1;7;;;
7.623;1;1;2;1;4;2;7;;;
7.624;1;1;2;1;54;2;1;2;2;2
7.624;1;1;2;1;29;2;3;2;;
7.624;1;1;2;1;27;1;3;2;;
7.624;1;1;2;1;18;1;3;;;
7.624;1;1;2;1;11;2;7;;;
7.624;1;1;2;1;7;1;7;;;
7.624;1;1;2;1;22;2;5;;;
7.625;1;1;2;1;27;2;1;;2;1
7.625;1;1;2;1;27;1;2;3;;
7.625;1;1;2;1;11;2;3;;;
7.625;1;1;2;1;7;2;3;;;
7.626;1;1;2;1;72;2;1;1;1;
7.627;1;1;2;1;35;2;1;3;2;2
7.627;1;1;2;1;76;2;9;3;;
7.627;1;1;2;1;15;2;3;;;
7.628;1;1;2;1;69;2;1;3;1;2
7.628;1;1;2;1;75;1;6;1;;
7.629;1;1;2;1;46;1;1;;2;9
7.629;1;1;2;1;44;2;2;3;;
7.629;1;1;2;1;21;1;3;;;
7.629;1;1;2;1;13;2;3;;;
7.629;1;1;2;1;8;1;3;;;
7.630;1;1;2;1;33;1;1;;2;2
7.630;1;1;2;1;33;2;2;;;
7.630;1;1;2;1;13;2;3;;;
7.630;1;1;2;1;11;2;3;;;
7.630;1;1;2;1;8;1;3;;;
7.630;1;1;2;1;2;1;3;;;
7.631;1;1;2;1;34;2;1;;1;1
7.631;1;1;2;1;10;1;3;;;
7.631;1;1;2;1;8;1;3;;;
7.632;1;1;2;1;29;1;1;;3;
7.632;1;1;2;1;42;2;2;3;;
7.632;1;1;2;1;22;1;3;;;
7.632;1;1;2;1;20;2;3;;;
7.632;1;1;2;1;9;1;3;;;
7.632;1;1;2;1;7;2;3;;;
7.633;1;1;2;1;46;1;1;1;1;1
7.633;1;1;2;1;45;2;2;;;
7.633;1;1;2;1;25;2;3;;;
7.633;1;1;2;1;18;1;3;;;
7.634;1;1;2;1;22;1;1;3;2;2
7.634;1;1;2;1;22;2;2;;;
7.634;1;1;2;1;5;1;3;;;
7.634;1;1;2;1;3;1;3;;;
7.634;1;1;2;1;1;2;3;;;
7.634;1;1;2;1;51;2;9;3;;
7.635;1;1;2;1;46;1;1;1;1;1
7.635;1;1;2;1;46;2;2;1;;
7.635;1;1;2;1;22;1;3;1;;
7.635;1;1;2;1;18;1;3;;;
7.636;1;1;2;1;82;1;1;;1;
7.636;1;1;2;1;81;2;2;;;
7.637;1;1;2;1;62;1;1;;1;1
7.637;1;1;2;1;62;2;2;;;
7.638;1;4;6;1;71;2;1;2;1;1
7.638;1;4;6;1;43;1;3;1;;
7.638;1;4;6;1;37;2;3;2;;
7.638;1;4;6;1;35;1;3;2;;
7.638;1;4;6;1;10;1;7;;;
7.638;1;4;6;1;4;1;7;;;
7.639;1;4;6;1;63;2;1;3;1;2
7.640;1;4;6;1;50;1;1;1;1;1
7.640;1;4;6;1;45;2;2;3;;
7.641;1;4;6;1;60;1;1;3;1;
7.642;1;4;6;1;80;2;1;;1;1
7.642;1;4;6;1;55;2;3;;;
7.643;1;4;6;1;50;1;1;;1;
7.643;1;4;6;1;47;2;2;1;;
7.643;1;4;6;1;23;2;3;3;;
7.643;1;4;6;1;20;1;3;3;;
7.644;1;1;2;1;44;2;1;3;1;1
7.644;1;1;2;1;19;1;3;1;;
7.644;1;1;2;1;18;1;5;3;;
7.644;1;1;2;1;18;2;3;;;
7.644;1;1;2;1;1;2;7;;;
7.644;1;1;2;1;15;2;3;;;
7.644;1;1;2;1;11;1;3;;;
7.644;1;1;2;1;11;2;3;;;
7.645;1;1;2;1;74;1;1;1;2;
7.645;1;1;2;1;79;2;2;3;;
7.646;1;1;2;1;57;2;1;3;2;2
7.646;1;1;2;1;15;2;3;;;
7.647;1;1;2;1;78;2;1;3;1;
7.648;1;1;2;1;43;1;1;1;1;1
7.648;1;1;2;1;41;2;2;1;;
7.648;1;1;2;1;12;2;3;;;
7.648;1;1;2;1;3;1;3;;;
7.649;1;1;2;1;65;1;1;;1;1
7.649;1;1;2;1;66;2;2;;;
7.650;1;1;2;1;31;1;1;;1;
7.650;1;1;2;1;30;2;2;;;
7.651;1;1;2;1;41;1;1;1;3;2
7.651;1;1;2;1;41;2;2;;;
7.651;1;1;2;1;17;2;3;;;
7.652;1;1;2;1;41;1;1;1;1;1
7.652;1;1;2;1;39;2;2;1;;
7.652;1;1;2;1;15;1;3;;;
7.652;1;1;2;1;9;1;3;;;
7.652;1;1;2;1;11;2;3;;;
7.653;1;1;2;1;78;1;1;1;3;
7.653;1;1;2;1;81;2;2;;;
7.654;1;3;6;2;58;1;1;;1;1
7.655;1;3;6;2;57;1;1;;1;9
7.655;1;3;6;2;57;2;2;1;;
7.655;1;3;6;2;26;1;3;;;
7.655;1;3;6;2;22;1;3;;;
7.656;1;3;6;2;33;1;1;1;1;1
7.656;1;3;6;2;41;2;2;;;
7.656;1;3;6;2;14;2;3;;;
7.656;1;3;6;2;11;2;3;;;
7.656;1;3;6;2;1;2;3;;;
7.656;2;3;6;2;68;1;1;1;1;
7.656;2;3;6;2;65;2;2;;;
7.657;1;8;6;4;70;1;1;1;1;1
7.657;1;8;6;4;63;2;2;;;
7.658;1;8;6;4;48;2;1;9;2;
7.658;1;8;6;4;50;2;6;;;
7.658;1;8;6;4;83;1;10;;;
7.658;1;8;6;4;33;1;10;3;;
7.659;1;8;6;4;63;1;1;;1;1
7.659;1;8;6;4;58;2;2;;;
7.659;1;8;6;4;28;1;3;3;;
7.660;1;8;6;2;68;1;1;;1;
7.660;1;8;6;2;55;2;2;1;;
7.660;1;8;6;2;22;2;3;1;;
7.661;1;8;6;2;50;1;1;;1;
7.662;1;8;6;2;30;1;1;1;1;9
7.662;1;8;6;2;32;2;2;;;
7.662;1;8;6;2;7;1;3;;;
7.662;1;8;6;2;4;1;3;;;
7.663;1;8;6;2;62;2;1;1;1;
7.663;1;8;6;2;66;1;2;1;;
7.663;1;8;6;2;24;1;3;3;;
7.664;1;8;6;2;33;1;1;3;1;1
7.664;1;8;6;2;28;2;2;1;;
7.664;1;8;6;2;3;2;3;;;
7.665;1;8;6;2;29;2;1;1;2;2
7.665;1;8;6;2;10;1;3;;;
7.666;1;8;6;2;51;2;1;1;1;1
7.667;1;8;6;2;40;1;1;2;1;1
7.667;1;8;6;2;38;2;2;;;
7.667;1;8;6;2;18;2;3;;;
7.667;1;8;6;2;11;2;3;;;
7.668;1;8;6;2;41;1;1;3;9;
7.668;1;8;6;2;43;2;2;1;;
7.668;1;8;6;2;21;1;3;3;;
7.668;1;8;6;2;14;2;3;;;
7.668;1;8;6;2;10;1;3;;;
7.669;1;8;6;2;42;1;1;1;3;9
7.669;1;8;6;2;37;2;2;;;
7.669;1;8;6;2;16;1;3;;;
7.669;1;8;6;2;3;2;3;;;
7.670;1;8;6;2;44;1;1;1;2;9
7.670;1;8;6;2;18;2;3;;;
7.670;1;8;6;2;15;1;3;;;
7.670;1;8;6;2;13;2;3;;;
7.671;1;8;6;2;81;1;1;1;1;1
7.671;1;8;6;2;73;2;2;3;;
7.672;1;8;6;2;37;1;1;1;2;1
7.672;1;8;6;2;42;2;2;9;;
7.672;1;8;6;2;9;2;3;;;
7.673;1;8;6;2;77;1;1;1;9;
7.673;1;8;6;2;60;2;2;;;
7.673;1;8;6;2;42;1;3;;;
7.673;1;8;6;2;26;2;3;3;;
7.673;1;8;6;2;28;1;5;3;;
7.674;1;8;6;2;69;1;1;3;9;
7.674;1;8;6;2;80;2;2;;;
7.675;1;8;6;2;77;1;1;1;1;1
7.675;1;8;6;2;79;2;2;;;
7.676;1;8;6;2;64;2;1;9;1;
7.676;1;8;6;2;34;1;3;3;;
7.677;1;8;6;2;69;1;1;1;1;9
7.677;1;8;6;2;61;2;2;;;
7.678;1;8;6;2;47;1;1;;3;
7.678;1;8;6;2;47;2;2;;;
7.679;1;3;6;2;60;1;1;2;1;1
7.679;1;3;6;2;33;1;10;2;;
7.679;1;3;6;2;39;2;10;;;
7.679;1;3;6;2;5;2;10;;;
7.680;1;3;6;2;34;2;1;1;9;
7.680;1;3;6;2;12;1;3;;;
7.680;2;3;6;2;35;1;1;2;1;2
7.680;2;3;6;2;36;2;2;;;
7.680;2;3;6;2;15;2;3;;;
7.680;2;3;6;2;13;1;3;;;
7.680;2;3;6;2;11;2;3;;;
7.680;2;3;6;2;6;2;3;;;
7.680;2;3;6;2;1;2;3;;;
7.681;1;3;6;2;23;1;1;9;1;1
7.681;1;3;6;2;18;2;2;;;
7.681;1;3;6;2;0;1;3;;;
7.681;2;3;6;2;26;2;1;2;1;2
7.681;2;3;6;2;9;2;3;;;
7.681;2;3;6;2;4;2;3;;;
7.681;2;3;6;2;0;1;3;;;
7.682;1;3;6;2;57;2;1;;2;2
7.682;1;3;6;2;50;1;2;3;;
7.682;1;3;6;2;29;1;3;3;;
7.682;1;3;6;2;27;1;3;3;;
7.682;1;3;6;2;25;1;3;3;;
7.682;2;3;6;2;31;1;1;1;1;2
7.682;2;3;6;2;23;2;2;;;
7.682;2;3;6;2;1;2;3;;;
7.683;1;3;6;2;66;1;1;1;1;
7.683;1;3;6;2;57;2;2;2;;
7.684;1;3;6;2;77;1;1;1;1;2
7.684;1;3;6;2;29;1;3;1;;
7.684;1;3;6;2;28;1;3;1;;
7.684;1;3;6;2;25;1;3;1;;
7.684;1;3;6;2;22;2;3;;;
7.684;1;3;6;2;19;2;3;;;
7.684;1;3;6;2;17;2;3;;;
7.684;1;3;6;2;11;2;3;;;
7.684;1;3;6;2;1;2;7;;;
7.685;1;3;6;2;70;1;1;1;1;1
7.685;1;3;6;2;60;2;2;1;;
7.685;1;3;6;2;22;1;3;;;
7.686;1;8;6;4;29;1;1;1;2;9
7.686;1;8;6;4;26;2;2;1;;
7.686;1;8;6;4;3;1;3;;;
7.686;1;8;6;4;1;2;3;;;
7.687;1;8;6;4;31;1;1;1;1;9
7.687;1;8;6;4;58;2;9;;;
7.687;1;8;6;4;28;1;6;1;;
7.687;1;8;6;4;28;1;6;1;;
7.687;1;8;6;4;26;1;6;1;;
7.688;1;8;6;4;54;1;1;;2;
7.688;1;8;6;4;54;2;2;1;;
7.688;1;8;6;4;28;1;3;;;
7.689;1;8;6;4;64;1;1;1;1;1
7.690;1;3;6;2;45;1;1;1;9;
7.691;1;3;6;2;55;1;1;1;2;1
7.691;1;3;6;2;42;2;2;1;;
7.691;1;3;6;2;6;1;3;;;
7.692;1;8;6;4;33;1;1;3;1;1
7.693;1;8;6;4;84;1;1;1;1;2
7.694;1;8;6;4;54;1;1;1;3;1
7.694;1;8;6;4;50;2;2;3;;
7.694;1;8;6;4;22;2;3;1;;
7.694;1;8;6;4;19;2;3;;;
7.695;1;8;6;4;83;2;1;1;2;2
7.696;1;8;6;4;51;2;1;;1;1
7.696;1;8;6;4;62;1;2;3;;
7.696;1;8;6;4;21;2;3;;;
7.696;1;8;6;4;12;2;10;;;
7.697;1;8;6;4;73;2;1;3;3;2
7.697;1;8;6;4;27;2;7;3;;
7.697;1;8;6;4;10;2;10;;;
7.697;1;8;6;4;6;2;10;;;
7.697;1;8;6;4;2;2;10;;;
7.698;1;8;6;3;72;1;1;1;9;
7.698;1;8;6;3;49;2;2;1;;
7.701;1;8;6;3;65;2;1;1;1;1
7.702;1;8;6;3;65;1;1;1;9;
7.702;1;8;6;3;67;2;2;1;;
7.703;1;8;6;3;36;2;1;;9;
7.703;1;8;6;3;38;1;2;3;;
7.703;1;8;6;3;12;2;3;;;
7.703;1;8;6;3;10;2;3;;;
7.703;1;8;6;3;5;1;3;;;
7.703;1;8;6;3;3;2;3;;;
7.704;1;8;6;3;60;2;1;3;9;
7.704;1;8;6;3;21;2;3;3;;
7.706;1;8;6;3;48;1;1;;9;
7.706;1;8;6;3;47;2;2;;;
7.706;1;8;6;3;24;1;3;;;
7.706;1;8;6;3;19;1;3;;;
7.707;1;8;6;3;71;2;1;2;1;
7.708;1;8;6;3;95;1;1;1;1;
7.709;1;8;6;3;34;1;1;3;9;
7.709;1;8;6;3;27;2;2;;;
7.709;1;8;6;3;3;1;3;;;
7.714;1;8;6;3;33;1;1;1;1;1
7.715;1;8;6;3;52;1;1;2;1;1
7.716;1;7;6;1;50;2;1;1;1;1
7.716;1;7;6;1;20;1;3;;;
7.717;1;7;6;1;65;1;1;;1;9
7.718;1;7;6;1;70;2;1;1;2;
7.718;1;7;6;1;40;1;3;;;
7.718;1;7;6;1;30;2;3;1;;
7.719;1;7;6;1;74;2;1;2;2;1
7.720;1;7;6;1;63;2;1;;2;9
7.720;1;7;6;1;42;1;3;1;;
7.721;1;7;6;1;39;1;1;1;1;1
7.721;1;7;6;1;39;2;2;1;;
7.721;1;7;6;1;14;1;3;;;
7.721;1;7;6;1;12;1;3;;;
7.722;1;7;6;1;43;1;1;1;1;1
7.722;1;7;6;1;37;2;2;;;
7.722;1;7;6;1;17;2;3;;;
7.722;1;7;6;1;15;1;3;;;
7.722;1;7;6;1;12;1;3;;;
7.722;1;7;6;1;12;1;3;;;
7.723;1;7;6;1;43;1;1;1;2;1
7.723;1;7;6;1;40;2;2;1;;
7.723;1;7;6;1;16;1;3;;;
7.723;1;7;6;1;15;2;3;;;
7.724;1;8;6;4;57;1;1;;1;
7.724;1;8;6;4;55;2;2;1;;
7.725;1;8;6;4;47;2;1;;1;1
7.725;1;8;6;4;16;2;3;;;
7.726;1;8;6;4;63;1;1;1;1;
7.727;1;8;6;4;81;1;1;1;1;
7.727;1;8;6;4;79;2;2;;;
7.728;1;8;6;4;54;2;1;1;9;
7.728;1;8;6;4;22;1;3;1;;
7.728;1;8;6;4;20;1;3;1;;
7.729;1;8;6;4;49;1;1;;1;
7.729;1;8;6;4;30;2;2;1;;
7.729;1;8;6;4;7;2;3;;;
7.730;1;8;6;4;37;1;1;1;2;2
7.730;1;8;6;4;34;2;2;;;
7.730;1;8;6;4;13;1;3;;;
7.730;1;8;6;4;10;2;3;;;
7.730;1;8;6;4;4;2;3;;;
7.731;1;8;6;4;57;1;1;1;1;9
7.731;1;8;6;4;50;2;2;1;;
7.732;1;8;6;4;63;1;1;1;1;1
7.732;1;8;6;4;50;2;2;1;;
7.732;1;8;6;4;28;2;3;;;
7.732;1;8;6;4;24;2;3;;;
7.732;1;8;6;4;31;2;3;2;;
7.733;1;8;6;4;44;1;1;1;1;1
7.733;1;8;6;4;45;2;2;1;;
7.733;1;8;6;4;24;2;3;;;
7.733;1;8;6;4;16;2;3;;;
7.733;1;8;6;4;9;2;3;;;
7.734;1;8;6;4;23;1;1;1;1;1
7.734;1;8;6;4;62;2;9;9;;
7.734;1;8;6;4;64;1;9;;;
7.735;1;8;6;4;60;2;1;1;3;
7.735;1;8;6;4;26;1;3;;;
7.736;1;8;6;4;58;1;1;1;1;
7.737;1;8;6;4;75;1;1;;1;
7.738;1;8;6;2;54;2;1;3;3;
7.738;1;8;6;2;16;2;3;;;
7.738;1;8;6;2;2;2;7;;;
7.739;1;8;6;2;35;1;1;3;1;2
7.739;1;8;6;2;29;2;2;;;
7.739;1;8;6;2;8;1;3;;;
7.739;1;8;6;2;3;1;3;;;
7.740;1;8;6;2;76;1;1;1;1;9
7.740;1;8;6;2;54;2;2;;;
7.741;1;8;6;2;47;1;1;9;1;1
7.741;1;8;6;2;39;2;2;9;;
7.741;1;8;6;2;17;1;3;;;
7.742;1;8;6;2;57;1;1;2;1;
7.742;1;8;6;2;28;2;3;;;
7.742;1;8;6;2;3;2;7;;;
7.743;1;8;6;2;39;2;1;1;2;1
7.743;1;8;6;2;19;2;3;;;
7.743;1;8;6;2;17;2;3;;;
7.744;1;8;6;2;70;1;1;1;1;1
7.744;1;8;6;2;68;2;2;1;;
7.745;1;8;6;2;52;1;1;1;1;1
7.746;1;8;6;2;91;1;1;1;3;9
7.747;1;8;6;2;27;2;1;1;1;1
7.747;1;8;6;2;54;2;9;1;;
7.747;1;8;6;2;66;1;9;1;;
7.747;1;8;6;2;4;1;3;;;
7.748;1;8;6;2;27;2;1;1;1;1
7.749;1;8;6;2;67;2;1;;1;
7.749;1;8;6;2;39;2;3;1;;
7.750;1;8;6;2;30;2;1;1;1;
7.750;1;8;6;2;10;2;3;;;
7.750;1;8;6;2;21;2;2;3;;
7.751;1;8;6;2;33;1;1;;1;1
7.751;1;8;6;2;11;2;3;;;
7.751;1;8;6;2;8;1;3;;;
7.752;1;8;6;2;64;1;1;1;1;1
7.752;1;8;6;2;73;2;2;;;
7.752;1;8;6;2;22;1;7;1;;
7.753;1;8;6;2;48;2;1;9;2;9
7.753;1;8;6;2;25;1;3;;;
7.754;1;8;6;2;38;1;1;1;1;1
7.754;1;8;6;2;37;2;2;1;;
7.754;1;8;6;2;15;2;3;;;
7.754;1;8;6;2;5;2;3;;;
7.755;1;8;6;2;37;1;1;1;1;1
7.755;1;8;6;2;32;2;2;;;
7.755;1;8;6;2;11;2;3;;;
7.755;1;8;6;2;6;1;3;;;
7.756;1;8;6;2;78;1;1;1;1;9
7.756;1;8;6;2;73;2;2;3;;
7.756;1;8;6;2;48;2;3;1;;
7.756;1;8;6;2;40;1;3;3;;
7.757;1;8;6;2;53;1;1;;3;2
7.757;1;8;6;2;39;2;2;;;
7.757;1;8;6;2;22;2;3;;;
7.757;1;8;6;2;16;1;3;;;
7.757;1;8;6;2;11;1;3;;;
7.757;1;8;6;2;2;2;7;;;
7.758;1;8;6;2;67;1;1;1;1;1
7.758;1;8;6;2;59;2;2;;;
7.758;1;8;6;2;19;2;3;;;
7.758;1;8;6;2;1;1;7;;;
7.759;1;8;6;2;57;1;2;;3;
7.759;1;8;6;2;47;2;1;1;;
7.759;1;8;6;2;21;2;3;;;
7.759;1;8;6;2;23;2;3;;;
7.759;1;8;6;2;5;2;7;;;
7.759;1;8;6;2;6;2;7;;;
7.760;1;8;6;2;55;1;1;;1;1
7.760;1;8;6;2;52;2;2;1;;
7.760;1;8;6;2;16;1;7;;;
7.761;1;8;6;2;41;1;1;3;1;
7.761;1;8;6;2;33;2;2;3;;
7.761;1;8;6;2;14;1;3;;;
7.761;1;8;6;2;13;1;3;;;
7.761;1;8;6;2;3;2;3;;;
7.762;1;8;6;2;35;1;1;;1;1
7.762;1;8;6;2;31;2;2;3;;
7.762;1;8;6;2;5;2;3;;;
7.762;1;8;6;2;11;2;3;;;
7.763;1;8;6;2;48;1;1;1;1;1
7.763;1;8;6;2;24;2;3;;;
7.763;1;8;6;2;28;2;3;1;;
7.763;1;8;6;2;8;2;7;;;
7.763;1;8;6;2;46;2;2;;;
7.764;1;8;6;2;53;2;1;3;1;
7.765;1;8;6;2;52;2;1;1;1;1
7.766;1;8;6;2;68;1;1;1;2;
7.766;1;8;6;2;58;2;2;1;;
7.767;1;8;6;2;63;2;1;;3;
7.767;1;8;6;2;24;2;3;3;;
7.767;1;8;6;2;28;1;3;;;
7.768;1;8;6;2;60;1;1;;1;
7.768;1;8;6;2;52;2;2;1;;
7.768;1;8;6;2;21;1;3;3;;
7.768;1;8;6;2;25;1;3;1;;
7.769;1;8;6;2;65;1;1;1;1;1
7.770;1;8;6;2;42;1;1;;2;2
7.770;1;8;6;2;42;2;2;3;;
7.770;1;8;6;2;21;2;3;3;;
